,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH,n_panel
298,15.0,3.0,17.0,17.0,24.178500808266808,280.96161345506323,28.5,31.1,19.0
299,15.0,3.0,17.0,17.0,24.178500808266808,280.96161345506323,28.5,31.1,20.0
300,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,1.0
301,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,2.0
302,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,3.0
303,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,4.0
304,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,5.0
305,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,6.0
306,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,7.0
307,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,8.0
308,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,9.0
309,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,10.0
310,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,11.0
311,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,12.0
312,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,13.0
313,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,14.0
314,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,15.0
315,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,16.0
316,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,17.0
317,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,18.0
318,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,19.0
319,1.0,9.0,17.0,77.0,16.319999823148933,289.677700275583,20.5,21.7,20.0
320,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,1.0
321,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,2.0
322,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,3.0
323,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,4.0
324,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,5.0
325,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,6.0
326,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,7.0
327,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,8.0
328,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,9.0
329,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,10.0
330,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,11.0
331,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,12.0
332,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,13.0
333,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,14.0
334,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,15.0
335,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,16.0
336,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,17.0
337,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,18.0
338,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,19.0
339,28.0,12.0,9.0,941.0,41.34564342998841,97.02131125647854,34.5,14.8,20.0
340,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,1.0
341,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,2.0
342,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,3.0
343,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,4.0
344,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,5.0
345,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,6.0
346,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,7.0
347,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,8.0
348,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,9.0
349,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,10.0
350,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,11.0
351,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,12.0
352,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,13.0
353,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,14.0
354,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,15.0
355,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,16.0
356,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,17.0
357,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,18.0
358,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,19.0
359,28.0,5.0,11.0,949.0,35.4199489729705,26.7000556248863,14.8,38.7,20.0
360,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,1.0
361,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,2.0
362,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,3.0
363,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,4.0
364,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,5.0
365,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,6.0
366,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,7.0
367,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,8.0
368,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,9.0
369,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,10.0
370,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,11.0
371,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,12.0
372,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,13.0
373,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,14.0
374,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,15.0
375,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,16.0
376,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,17.0
377,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,18.0
378,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,19.0
379,6.0,10.0,2.0,0.0,-49.47234246522596,141.17047038657287,8.2,46.6,20.0
380,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,1.0
381,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,2.0
382,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,3.0
383,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,4.0
384,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,5.0
385,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,6.0
386,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,7.0
387,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,8.0
388,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,9.0
389,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,10.0
390,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,11.0
391,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,12.0
392,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,13.0
393,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,14.0
394,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,15.0
395,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,16.0
396,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,17.0
397,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,18.0
398,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,19.0
399,9.0,3.0,0.0,0.0,-54.85057017363339,159.44738476497906,25.6,22.6,20.0
400,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,1.0
401,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,2.0
402,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,3.0
403,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,4.0
404,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,5.0
405,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,6.0
406,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,7.0
407,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,8.0
408,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,9.0
409,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,10.0
410,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,11.0
411,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,12.0
412,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,13.0
413,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,14.0
414,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,15.0
415,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,16.0
416,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,17.0
417,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,18.0
418,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,19.0
419,30.0,6.0,12.0,729.0,37.436483397748425,11.251109687880373,23.2,24.5,20.0
420,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,1.0
421,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,2.0
422,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,3.0
423,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,4.0
424,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,5.0
425,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,6.0
426,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,7.0
427,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,8.0
428,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,9.0
429,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,10.0
430,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,11.0
431,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,12.0
432,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,13.0
433,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,14.0
434,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,15.0
435,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,16.0
436,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,17.0
437,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,18.0
438,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,19.0
439,27.0,6.0,12.0,882.0,37.33320948858547,11.04660003800479,14.5,40.5,20.0
440,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,1.0
441,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,2.0
442,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,3.0
443,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,4.0
444,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,5.0
445,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,6.0
446,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,7.0
447,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,8.0
448,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,9.0
449,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,10.0
450,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,11.0
451,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,12.0
452,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,13.0
453,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,14.0
454,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,15.0
455,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,16.0
456,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,17.0
457,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,18.0
458,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,19.0
459,11.0,4.0,11.0,1028.0,46.6609318991057,36.323145631528774,25.0,23.9,20.0
460,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,1.0
461,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,2.0
462,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,3.0
463,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,4.0
464,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,5.0
465,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,6.0
466,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,7.0
467,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,8.0
468,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,9.0
469,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,10.0
470,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,11.0
471,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,12.0
472,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,13.0
473,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,14.0
474,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,15.0
475,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,16.0
476,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,17.0
477,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,18.0
478,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,19.0
479,13.0,1.0,19.0,0.0,6.766131689780438,249.0424795394131,29.4,16.2,20.0
480,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,1.0
481,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,2.0
482,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,3.0
483,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,4.0
484,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,5.0
485,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,6.0
486,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,7.0
487,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,8.0
488,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,9.0
489,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,10.0
490,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,11.0
491,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,12.0
492,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,13.0
493,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,14.0
494,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,15.0
495,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,16.0
496,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,17.0
497,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,18.0
498,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,19.0
499,24.0,5.0,8.0,507.0,8.03930175291616,61.25541414624307,18.1,45.8,20.0
500,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,1.0
501,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,2.0
502,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,3.0
503,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,4.0
504,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,5.0
505,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,6.0
506,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,7.0
507,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,8.0
508,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,9.0
509,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,10.0
510,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,11.0
511,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,12.0
512,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,13.0
513,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,14.0
514,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,15.0
515,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,16.0
516,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,17.0
517,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,18.0
518,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,19.0
519,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9,20.0
520,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,1.0
521,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,2.0
522,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,3.0
523,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,4.0
524,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,5.0
525,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,6.0
526,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,7.0
527,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,8.0
528,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,9.0
529,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,10.0
530,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,11.0
531,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,12.0
532,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,13.0
533,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,14.0
534,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,15.0
535,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,16.0
536,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,17.0
537,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,18.0
538,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,19.0
539,2.0,10.0,2.0,0.0,-50.927127012669104,140.22003069311032,8.3,47.2,20.0
540,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,1.0
541,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,2.0
542,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,3.0
543,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,4.0
544,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,5.0
545,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,6.0
546,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,7.0
547,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,8.0
548,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,9.0
549,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,10.0
550,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,11.0
551,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,12.0
552,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,13.0
553,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,14.0
554,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,15.0
555,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,16.0
556,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,17.0
557,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,18.0
558,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,19.0
559,27.0,11.0,1.0,0.0,-39.79333680714339,168.96276296133098,18.5,19.0,20.0
560,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,1.0
561,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,2.0
562,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,3.0
563,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,4.0
564,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,5.0
565,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,6.0
566,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,7.0
567,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,8.0
568,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,9.0
569,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,10.0
570,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,11.0
571,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,12.0
572,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,13.0
573,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,14.0
574,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,15.0
575,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,16.0
576,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,17.0
577,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,18.0
578,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,19.0
579,18.0,8.0,9.0,115.0,22.396716419532027,59.41230090168558,17.0,38.6,20.0
580,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,1.0
581,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,2.0
582,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,3.0
583,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,4.0
584,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,5.0
585,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,6.0
586,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,7.0
587,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,8.0
588,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,9.0
589,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,10.0
590,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,11.0
591,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,12.0
592,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,13.0
593,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,14.0
594,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,15.0
595,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,16.0
596,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,17.0
597,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,18.0
598,26.0,2.0,17.0,633.0,28.179978179400912,275.0643515132969,30.8,24.2,19.0
